,Player,Tm,Pos,G_x,MP_x,PER,TS%,3PAr,TRB%,USG%,TOV%,ORB%,G_y,MP_y,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
779,Shamorie Ponds,TOR,PG,4,11,33.1,0.765,0.4,4.8,22.8,0.0,0.0,4,11,5,1,2,2,3,2,2,0,1,1,2,0,1,0,2,9
780,Jordan Poole,GSW,SG,57,1274,7.2,0.45399999999999996,0.528,5.0,21.1,11.8,0.7,57,1274,502,74,265,93,237,95,119,9,109,118,134,35,10,74,94,503
781,Kevin Porter Jr.,CLE,SF,50,1162,10.8,0.535,0.375,7.7,20.5,16.7,2.1,50,1162,421,53,158,133,263,73,101,22,140,162,109,46,14,93,135,498
782,Michael Porter Jr.,DEN,PF,55,903,19.8,0.617,0.384,16.1,22.3,10.6,8.2,55,903,383,62,147,133,236,60,72,66,193,259,46,27,25,49,100,512
783,Otto Porter,CHI,SF,14,331,15.8,0.55,0.44299999999999995,8.0,21.0,6.8,4.1,14,331,140,24,62,38,78,19,27,13,35,48,25,15,6,11,31,167
784,Bobby Portis,NYK,C,66,1393,14.6,0.53,0.317,12.9,21.4,10.4,6.0,66,1393,589,67,187,198,402,71,93,80,258,338,98,32,18,73,110,668
785,Kristaps Porzingis,DAL,PF,57,1814,20.2,0.551,0.43200000000000005,15.6,27.0,8.0,5.9,57,1814,932,142,403,256,529,226,283,100,440,540,102,41,115,92,185,1164
786,Dwight Powell,DAL,C,40,1061,15.9,0.677,0.17,11.2,12.6,11.5,7.5,40,1061,229,10,39,136,190,74,111,75,152,227,59,34,22,36,102,376
787,Norman Powell,TOR,SG,52,1479,16.8,0.624,0.457,6.8,21.5,10.4,1.9,52,1479,598,109,273,187,325,129,153,26,164,190,91,60,21,77,108,830
788,Chasson Randle,GSW,PG,3,40,6.7,0.377,0.5,2.7,7.1,0.0,0.0,3,40,4,0,2,0,2,5,6,0,2,2,5,2,0,0,3,5
789,Julius Randle,NYK,PF,64,2080,17.5,0.5379999999999999,0.23,16.0,27.6,14.3,7.5,64,2080,1006,64,231,399,775,258,352,151,471,622,198,51,22,193,178,1248
790,Josh Reaves,DAL,SG,4,28,5.8,0.405,0.222,5.6,15.1,0.0,3.8,4,28,9,0,2,3,7,2,2,1,2,3,3,0,0,0,5,8
791,Cam Reddish,ATL,SF,58,1551,9.0,0.5,0.451,7.5,18.9,13.6,2.4,58,1551,554,83,250,130,304,101,126,35,181,216,87,62,28,96,132,610
792,J.J. Redick,NOP,SG,60,1581,15.4,0.644,0.629,5.1,20.4,9.5,0.7,60,1581,631,180,397,106,234,165,185,10,141,151,119,20,10,75,96,917
793,Naz Reid,MIN,C,30,495,15.3,0.505,0.39899999999999997,13.2,24.0,7.6,7.0,30,495,243,32,97,68,146,37,53,34,90,124,35,19,22,22,83,269
794,Josh Richardson,PHI,SG,55,1693,12.0,0.5329999999999999,0.385,5.7,20.6,12.8,2.7,55,1693,646,85,249,193,397,114,141,41,133,174,162,52,36,104,136,755
795,Austin Rivers,HOU,SG,68,1594,10.4,0.542,0.539,5.8,15.6,8.3,1.8,68,1594,501,96,270,115,231,78,111,27,148,175,113,49,10,50,129,596
796,Andre Roberson,OKC,SG,7,87,5.4,0.335,0.483,17.1,16.1,6.3,9.2,7,87,29,3,14,5,15,1,2,7,20,27,4,1,3,2,13,20
797,Duncan Robinson,MIA,SG,73,2166,13.1,0.684,0.882,6.0,16.0,8.9,0.5,73,2166,687,270,606,53,81,67,72,10,222,232,102,35,19,70,193,983
798,Glenn Robinson III,TOT,SF,62,1786,13.3,0.5770000000000001,0.33299999999999996,8.2,16.4,8.0,4.8,62,1786,592,77,197,211,395,74,86,81,189,270,96,54,16,55,100,727
799,Glenn Robinson III,TOT,SF,62,1786,13.3,0.5770000000000001,0.33299999999999996,8.2,16.4,8.0,4.8,48,1516,507,68,170,176,337,63,74,66,160,226,85,45,14,50,82,619
800,Glenn Robinson III,TOT,SF,62,1786,13.3,0.5770000000000001,0.33299999999999996,8.2,16.4,8.0,4.8,14,270,85,9,27,35,58,11,12,15,29,44,11,9,2,5,18,108
801,Glenn Robinson III,TOT,SF,48,1516,13.1,0.574,0.335,8.1,16.6,8.5,4.6,62,1786,592,77,197,211,395,74,86,81,189,270,96,54,16,55,100,727
802,Glenn Robinson III,TOT,SF,48,1516,13.1,0.574,0.335,8.1,16.6,8.5,4.6,48,1516,507,68,170,176,337,63,74,66,160,226,85,45,14,50,82,619
803,Glenn Robinson III,TOT,SF,48,1516,13.1,0.574,0.335,8.1,16.6,8.5,4.6,14,270,85,9,27,35,58,11,12,15,29,44,11,9,2,5,18,108
804,Glenn Robinson III,TOT,SF,14,270,14.7,0.598,0.318,9.0,15.2,5.2,6.1,62,1786,592,77,197,211,395,74,86,81,189,270,96,54,16,55,100,727
805,Glenn Robinson III,TOT,SF,14,270,14.7,0.598,0.318,9.0,15.2,5.2,6.1,48,1516,507,68,170,176,337,63,74,66,160,226,85,45,14,50,82,619
806,Glenn Robinson III,TOT,SF,14,270,14.7,0.598,0.318,9.0,15.2,5.2,6.1,14,270,85,9,27,35,58,11,12,15,29,44,11,9,2,5,18,108
807,Jerome Robinson,TOT,SG,63,979,7.4,0.47600000000000003,0.494,7.0,16.4,12.8,1.4,63,979,310,49,153,66,157,40,57,13,116,129,87,28,17,49,112,319
808,Jerome Robinson,TOT,SG,63,979,7.4,0.47600000000000003,0.494,7.0,16.4,12.8,1.4,42,476,136,19,67,27,69,11,19,5,55,60,46,13,8,26,55,122
809,Jerome Robinson,TOT,SG,63,979,7.4,0.47600000000000003,0.494,7.0,16.4,12.8,1.4,21,503,174,30,86,39,88,29,38,8,61,69,41,15,9,23,57,197
810,Jerome Robinson,TOT,SG,42,476,4.8,0.423,0.493,6.5,15.0,15.3,1.1,63,979,310,49,153,66,157,40,57,13,116,129,87,28,17,49,112,319
811,Jerome Robinson,TOT,SG,42,476,4.8,0.423,0.493,6.5,15.0,15.3,1.1,42,476,136,19,67,27,69,11,19,5,55,60,46,13,8,26,55,122
812,Jerome Robinson,TOT,SG,42,476,4.8,0.423,0.493,6.5,15.0,15.3,1.1,21,503,174,30,86,39,88,29,38,8,61,69,41,15,9,23,57,197
813,Jerome Robinson,TOT,SG,21,503,9.8,0.516,0.494,7.5,17.7,10.8,1.7,63,979,310,49,153,66,157,40,57,13,116,129,87,28,17,49,112,319
814,Jerome Robinson,TOT,SG,21,503,9.8,0.516,0.494,7.5,17.7,10.8,1.7,42,476,136,19,67,27,69,11,19,5,55,60,46,13,8,26,55,122
815,Jerome Robinson,TOT,SG,21,503,9.8,0.516,0.494,7.5,17.7,10.8,1.7,21,503,174,30,86,39,88,29,38,8,61,69,41,15,9,23,57,197
816,Justin Robinson,WAS,PG,9,49,8.2,0.542,0.41700000000000004,5.6,12.7,20.0,2.1,9,49,12,3,5,2,7,0,0,1,4,5,7,0,1,3,2,13
817,Mitchell Robinson,NYK,C,61,1412,23.5,0.726,0.0,16.2,13.3,8.3,13.7,61,1412,341,0,0,253,341,84,148,186,242,428,36,52,119,37,194,590
818,Isaiah Roby,OKC,SF,3,11,-7.7,0.0,0.0,10.0,8.0,50.0,0.0,3,11,1,0,0,0,1,0,0,0,2,2,0,0,0,1,1,0
819,Rajon Rondo,LAL,PG,48,984,12.4,0.494,0.381,7.9,18.7,20.8,2.6,48,984,328,41,125,96,203,27,41,23,119,142,240,40,2,91,58,342
820,Derrick Rose,DET,PG,50,1298,21.0,0.555,0.195,5.3,31.6,13.4,2.3,50,1298,753,45,147,324,606,121,139,27,94,121,278,40,16,126,49,904
821,Terrence Ross,ORL,SG,69,1889,14.0,0.5479999999999999,0.596,6.3,22.8,7.0,0.7,69,1889,846,177,504,164,342,157,184,13,209,222,82,77,24,70,109,1016
822,Terry Rozier,CHO,PG,63,2164,14.8,0.5529999999999999,0.45,7.0,23.7,12.1,2.4,63,2164,941,172,423,226,518,166,190,50,226,276,259,61,10,141,126,1134
823,Ricky Rubio,PHO,PG,65,2016,16.5,0.535,0.312,8.4,20.4,17.9,2.5,65,2016,692,78,216,209,476,195,226,46,258,304,570,94,11,173,167,847
824,D'Angelo Russell,TOT,PG,45,1452,18.7,0.556,0.509,6.6,31.5,13.6,1.2,45,1452,846,158,431,202,415,161,199,17,160,177,285,48,13,147,86,1039
825,D'Angelo Russell,TOT,PG,45,1452,18.7,0.556,0.509,6.6,31.5,13.6,1.2,33,1060,635,120,321,153,314,113,144,14,108,122,206,31,9,101,64,779
826,D'Angelo Russell,TOT,PG,45,1452,18.7,0.556,0.509,6.6,31.5,13.6,1.2,12,392,211,38,110,49,101,48,55,3,52,55,79,17,4,46,22,260
827,D'Angelo Russell,TOT,PG,33,1060,19.1,0.5579999999999999,0.506,6.2,32.2,12.6,1.4,45,1452,846,158,431,202,415,161,199,17,160,177,285,48,13,147,86,1039
828,D'Angelo Russell,TOT,PG,33,1060,19.1,0.5579999999999999,0.506,6.2,32.2,12.6,1.4,33,1060,635,120,321,153,314,113,144,14,108,122,206,31,9,101,64,779
829,D'Angelo Russell,TOT,PG,33,1060,19.1,0.5579999999999999,0.506,6.2,32.2,12.6,1.4,12,392,211,38,110,49,101,48,55,3,52,55,79,17,4,46,22,260
830,D'Angelo Russell,TOT,PG,12,392,17.6,0.5529999999999999,0.521,7.4,29.5,16.4,0.8,45,1452,846,158,431,202,415,161,199,17,160,177,285,48,13,147,86,1039
831,D'Angelo Russell,TOT,PG,12,392,17.6,0.5529999999999999,0.521,7.4,29.5,16.4,0.8,33,1060,635,120,321,153,314,113,144,14,108,122,206,31,9,101,64,779
832,D'Angelo Russell,TOT,PG,12,392,17.6,0.5529999999999999,0.521,7.4,29.5,16.4,0.8,12,392,211,38,110,49,101,48,55,3,52,55,79,17,4,46,22,260
833,Domantas Sabonis,IND,PF,62,2159,20.7,0.586,0.079,19.6,23.3,14.8,9.7,62,2159,848,17,67,441,781,214,296,189,582,771,310,47,30,170,195,1147
834,Luka Samanic,SAS,PF,3,48,8.8,0.45,0.5,11.2,17.8,10.1,2.2,3,48,16,3,8,2,8,3,4,1,9,10,6,0,2,2,6,16
835,JaKarr Sampson,IND,SF,34,471,12.6,0.615,0.113,10.2,13.2,10.6,4.7,34,471,115,2,13,66,102,18,27,20,68,88,21,16,12,15,64,156
836,Dario Saric,PHO,PF,66,1632,14.2,0.5920000000000001,0.43700000000000006,13.8,17.8,12.9,6.7,66,1632,538,84,235,172,303,108,128,100,306,406,123,37,16,88,156,704
837,Tomas Satoransky,CHI,PG,65,1878,13.5,0.5329999999999999,0.361,7.5,16.7,17.7,4.3,65,1878,551,64,199,173,352,106,121,76,178,254,354,80,7,130,135,644
838,Admiral Schofield,WAS,SF,33,368,6.1,0.502,0.6629999999999999,7.0,11.9,6.6,2.0,33,368,92,19,61,16,31,10,15,7,40,47,15,8,4,7,50,99
839,Dennis Schroder,OKC,PG,65,1999,16.7,0.575,0.337,6.5,27.2,13.4,1.1,65,1999,965,125,325,328,640,198,236,19,217,236,262,45,14,166,146,1229
840,Mike Scott,PHI,PF,68,1207,11.2,0.557,0.62,11.3,14.0,6.6,5.9,68,1207,350,80,217,69,133,30,37,65,183,248,56,21,5,26,96,408
841,Thabo Sefolosha,HOU,PF,41,436,9.4,0.48700000000000004,0.593,11.2,10.4,13.7,5.0,41,436,91,15,54,22,37,3,8,21,72,93,25,24,12,15,43,92
842,Collin Sexton,CLE,SG,65,2143,16.3,0.56,0.235,5.3,27.2,11.6,3.1,65,2143,1086,97,255,416,831,226,267,61,143,204,192,65,7,158,142,1349
843,Landry Shamet,LAC,SG,53,1452,8.5,0.58,0.757,3.6,13.4,9.0,0.4,53,1452,391,111,296,47,95,65,76,6,94,100,99,20,10,42,142,492
844,Marial Shayok,PHI,SG,4,28,1.4,0.4,0.5,13.8,25.8,17.9,3.9,4,28,12,2,6,1,6,3,4,1,6,7,1,0,1,3,4,11
845,Iman Shumpert,BRK,SG,13,241,5.3,0.40299999999999997,0.516,7.3,13.4,13.0,3.9,13,241,64,8,33,13,31,4,7,9,25,34,12,12,2,10,21,54
846,Pascal Siakam,TOR,PF,60,2110,17.9,0.5539999999999999,0.331,11.0,28.1,10.7,3.3,60,2110,1104,131,365,369,739,240,303,64,375,439,207,61,53,148,170,1371
847,Chris Silva,MIA,PF,44,346,17.3,0.6509999999999999,0.038,20.4,17.1,23.8,20.2,44,346,78,0,3,48,75,37,55,60,66,126,23,9,21,32,85,133
848,Ben Simmons,PHI,PG,57,2017,20.4,0.602,0.011000000000000001,12.2,20.9,20.4,6.2,57,2017,647,2,7,373,640,185,298,113,331,444,455,119,33,200,186,937
849,Anfernee Simons,POR,SG,70,1449,9.0,0.502,0.42200000000000004,5.5,18.7,9.6,1.8,70,1449,536,75,226,139,310,76,92,25,127,152,97,26,10,61,135,579
850,Alen Smailagic,GSW,PF,14,139,14.5,0.61,0.325,10.5,18.2,18.5,7.5,14,139,40,3,13,17,27,16,19,10,17,27,13,3,4,11,14,59
851,Marcus Smart,BOS,SG,60,1919,13.8,0.518,0.579,6.3,18.9,12.1,2.4,60,1919,682,137,395,119,287,127,152,42,183,225,291,101,29,103,162,776
852,Dennis Smith Jr.,NYK,PG,34,537,7.4,0.39899999999999997,0.256,7.7,23.1,19.8,4.1,34,537,211,16,54,56,157,27,53,21,57,78,98,28,8,58,65,187
853,Ish Smith,WAS,PG,68,1787,13.9,0.509,0.245,6.7,19.1,11.6,1.8,68,1787,689,62,169,246,520,62,86,30,189,219,334,59,30,95,106,740
854,J.R. Smith,LAL,SG,6,79,0.0,0.37200000000000005,0.5,3.5,14.3,14.9,0.0,6,79,22,1,11,6,11,2,2,0,5,5,3,1,0,4,5,17
855,Zhaire Smith,PHI,SG,7,32,1.1,0.313,0.273,3.5,19.9,13.6,0.0,7,32,11,0,3,3,8,2,4,0,2,2,2,3,0,2,4,8
856,Tony Snell,DET,SF,59,1641,9.7,0.598,0.665,3.8,11.4,7.3,0.6,59,1641,382,102,254,68,128,32,32,9,102,111,127,32,15,31,101,474
857,Omari Spellman,GSW,PF,49,886,14.4,0.551,0.373,13.4,18.8,13.9,9.1,49,886,295,43,110,84,185,73,92,77,142,219,47,33,24,54,63,370
858,Max Strus,CHI,SG,2,6,30.7,0.727,0.33299999999999996,9.2,24.4,0.0,17.5,2,6,3,0,1,2,2,1,1,1,0,1,0,0,0,0,1,5
859,Edmond Sumner,IND,PG,31,447,10.1,0.491,0.373,5.6,17.3,12.4,2.7,31,447,142,14,53,47,89,16,29,11,35,46,55,15,9,22,44,152
860,Caleb Swanigan,TOT,PF,27,288,7.6,0.597,0.043,18.3,13.5,40.4,9.9,27,288,47,0,2,28,45,9,17,27,73,100,31,3,7,37,62,65
861,Caleb Swanigan,TOT,PF,27,288,7.6,0.597,0.043,18.3,13.5,40.4,9.9,7,23,4,0,0,2,4,1,2,2,5,7,2,1,2,6,8,5
862,Caleb Swanigan,TOT,PF,27,288,7.6,0.597,0.043,18.3,13.5,40.4,9.9,20,265,43,0,2,26,41,8,15,25,68,93,29,2,5,31,54,60
863,Caleb Swanigan,TOT,PF,7,23,-0.1,0.512,0.0,17.1,20.5,55.1,9.6,27,288,47,0,2,28,45,9,17,27,73,100,31,3,7,37,62,65
864,Caleb Swanigan,TOT,PF,7,23,-0.1,0.512,0.0,17.1,20.5,55.1,9.6,7,23,4,0,0,2,4,1,2,2,5,7,2,1,2,6,8,5
865,Caleb Swanigan,TOT,PF,7,23,-0.1,0.512,0.0,17.1,20.5,55.1,9.6,20,265,43,0,2,26,41,8,15,25,68,93,29,2,5,31,54,60
866,Caleb Swanigan,TOT,PF,20,265,8.2,0.605,0.047,18.3,12.9,38.5,10.0,27,288,47,0,2,28,45,9,17,27,73,100,31,3,7,37,62,65
867,Caleb Swanigan,TOT,PF,20,265,8.2,0.605,0.047,18.3,12.9,38.5,10.0,7,23,4,0,0,2,4,1,2,2,5,7,2,1,2,6,8,5
868,Caleb Swanigan,TOT,PF,20,265,8.2,0.605,0.047,18.3,12.9,38.5,10.0,20,265,43,0,2,26,41,8,15,25,68,93,29,2,5,31,54,60
869,Jayson Tatum,BOS,PF,66,2265,20.4,0.5670000000000001,0.38299999999999995,10.9,28.6,10.2,3.1,66,2265,1226,189,469,363,757,254,313,64,396,460,200,93,57,155,136,1547
870,Jeff Teague,TOT,PG,59,1464,14.6,0.557,0.239,5.2,19.5,16.8,1.9,59,1464,489,43,117,170,372,172,197,27,115,142,308,44,19,116,106,641
871,Jeff Teague,TOT,PG,59,1464,14.6,0.557,0.239,5.2,19.5,16.8,1.9,34,945,324,33,87,112,237,125,144,15,73,88,208,25,13,76,70,448
872,Jeff Teague,TOT,PG,59,1464,14.6,0.557,0.239,5.2,19.5,16.8,1.9,25,519,165,10,30,58,135,47,53,12,42,54,100,19,6,40,36,193
